type,identifier,url,topic,curated
PubMed,36009049,https://pubmed.ncbi.nlm.nih.gov/36009049/,Cancer,false
PubMed,36044079,https://pubmed.ncbi.nlm.nih.gov/36044079/,Cancer,false
PubMed,36055123,https://pubmed.ncbi.nlm.nih.gov/36055123/,Cancer,false
PubMed,36058263,https://pubmed.ncbi.nlm.nih.gov/36058263/,Cancer,false
PubMed,36077833,https://pubmed.ncbi.nlm.nih.gov/36077833/,Cancer,false
PubMed,36078963,https://pubmed.ncbi.nlm.nih.gov/36078963/,Cancer,false
PubMed,36140359,https://pubmed.ncbi.nlm.nih.gov/36140359/,Cancer,false
PubMed,36179546,https://pubmed.ncbi.nlm.nih.gov/36179546/,Cancer,false
PubMed,36179876,https://pubmed.ncbi.nlm.nih.gov/36179876/,Cancer,false
PubMed,36195790,https://pubmed.ncbi.nlm.nih.gov/36195790/,Cancer,false
PubMed,36228705,https://pubmed.ncbi.nlm.nih.gov/36228705/,Cancer,false
PubMed,36240167,https://pubmed.ncbi.nlm.nih.gov/36240167/,Cancer,false
PubMed,36254639,https://pubmed.ncbi.nlm.nih.gov/36254639/,Cancer,false
PubMed,36297277,https://pubmed.ncbi.nlm.nih.gov/36297277/,Cancer,false
PubMed,36379120,https://pubmed.ncbi.nlm.nih.gov/36379120/,Cancer,false
PubMed,36379858,https://pubmed.ncbi.nlm.nih.gov/36379858/,Cancer,false
PubMed,36386452,https://pubmed.ncbi.nlm.nih.gov/36386452/,Cancer,false
PubMed,36437760,https://pubmed.ncbi.nlm.nih.gov/36437760/,Cancer,false
PubMed,36449286,https://pubmed.ncbi.nlm.nih.gov/36449286/,Cancer,false
PubMed,36454553,https://pubmed.ncbi.nlm.nih.gov/36454553/,Cancer,false
PubMed,36469631,https://pubmed.ncbi.nlm.nih.gov/36469631/,Cancer,false
PubMed,36497400,https://pubmed.ncbi.nlm.nih.gov/36497400/,Cancer,false
PubMed,36525085,https://pubmed.ncbi.nlm.nih.gov/36525085/,Cancer,false
PubMed,36535195,https://pubmed.ncbi.nlm.nih.gov/36535195/,Cancer,false
PubMed,36551301,https://pubmed.ncbi.nlm.nih.gov/36551301/,Cancer,false
PubMed,36564370,https://pubmed.ncbi.nlm.nih.gov/36564370/,Cancer,false
PubMed,36564457,https://pubmed.ncbi.nlm.nih.gov/36564457/,Cancer,false
PubMed,36576904,https://pubmed.ncbi.nlm.nih.gov/36576904/,Cancer,false
PubMed,36583834,https://pubmed.ncbi.nlm.nih.gov/36583834/,Cancer,false
PubMed,36586156,https://pubmed.ncbi.nlm.nih.gov/36586156/,Cancer,false
PubMed,36604902,https://pubmed.ncbi.nlm.nih.gov/36604902/,Cancer,false
PubMed,36614303,https://pubmed.ncbi.nlm.nih.gov/36614303/,Cancer,false
PubMed,36615107,https://pubmed.ncbi.nlm.nih.gov/36615107/,Cancer,false
PubMed,36615306,https://pubmed.ncbi.nlm.nih.gov/36615306/,Cancer,false
PubMed,36633803,https://pubmed.ncbi.nlm.nih.gov/36633803/,Cancer,false
PubMed,36700219,https://pubmed.ncbi.nlm.nih.gov/36700219/,Cancer,false
PubMed,36702548,https://pubmed.ncbi.nlm.nih.gov/36702548/,Cancer,false
PubMed,36737540,https://pubmed.ncbi.nlm.nih.gov/36737540/,Cancer,false
PubMed,36755953,https://pubmed.ncbi.nlm.nih.gov/36755953/,Cancer,false
PubMed,36809932,https://pubmed.ncbi.nlm.nih.gov/36809932/,Cancer,false
PubMed,36810933,https://pubmed.ncbi.nlm.nih.gov/36810933/,Cancer,false
PubMed,36839877,https://pubmed.ncbi.nlm.nih.gov/36839877/,Cancer,false
PubMed,36848028,https://pubmed.ncbi.nlm.nih.gov/36848028/,Cancer,false
PubMed,36849134,https://pubmed.ncbi.nlm.nih.gov/36849134/,Cancer,false
PubMed,36863802,https://pubmed.ncbi.nlm.nih.gov/36863802/,Cancer,false
PubMed,36871538,https://pubmed.ncbi.nlm.nih.gov/36871538/,Cancer,false
PubMed,36942271,https://pubmed.ncbi.nlm.nih.gov/36942271/,Cancer,false
PubMed,36946366,https://pubmed.ncbi.nlm.nih.gov/36946366/,Cancer,false
PubMed,37202046,https://pubmed.ncbi.nlm.nih.gov/37202046/,Cancer,false
PubMed,37361232,https://pubmed.ncbi.nlm.nih.gov/37361232/,Cancer,false
PubMed,37443791,https://pubmed.ncbi.nlm.nih.gov/37443791/,Cancer,false
PubMed,37926527,https://pubmed.ncbi.nlm.nih.gov/37926527/,Cancer,false
PubMed,38462019,https://pubmed.ncbi.nlm.nih.gov/38462019/,Cancer,false
PubMed,38611871,https://pubmed.ncbi.nlm.nih.gov/38611871/,Cancer,false
PubMed,7775459,https://pubmed.ncbi.nlm.nih.gov/7775459/,Cancer,false
PubMed,9328194,https://pubmed.ncbi.nlm.nih.gov/9328194/,Cancer,false
PubMed,9771884,https://pubmed.ncbi.nlm.nih.gov/9771884/,Cancer,false
DOI,10.1002/glia.23911,https://doi.org/10.1002/glia.23911,"Children, Teens, & Cannabinoids",false
DOI,10.1007/978-3-031-04874-6_5,https://doi.org/10.1007/978-3-031-04874-6_5,"Children, Teens, & Cannabinoids",false
DOI,10.1007/s40429-020-00335-7,https://doi.org/10.1007/s40429-020-00335-7,"Children, Teens, & Cannabinoids",false
DOI,10.1007/s40501-020-00202-2,https://doi.org/10.1007/s40501-020-00202-2,"Children, Teens, & Cannabinoids",false
DOI,10.1080/1067828x.2021.1873880,https://doi.org/10.1080/1067828x.2021.1873880,"Children, Teens, & Cannabinoids",false
DOI,10.1080/16066359.2022.2032679,https://doi.org/10.1080/16066359.2022.2032679,"Children, Teens, & Cannabinoids",false
DOI,10.1080/16078055.2022.2043428,https://doi.org/10.1080/16078055.2022.2043428,"Children, Teens, & Cannabinoids",false
DOI,10.1093/pch/pxaa031,https://doi.org/10.1093/pch/pxaa031,"Children, Teens, & Cannabinoids",false
DOI,10.1096/fasebj.2020.34.s1.09462,https://doi.org/10.1096/fasebj.2020.34.s1.09462,"Children, Teens, & Cannabinoids",false
DOI,10.1111/adb.13169,https://doi.org/10.1111/adb.13169,"Children, Teens, & Cannabinoids",false
DOI,10.1111/j.1530-0277.2012.01920.x,https://doi.org/10.1111/j.1530-0277.2012.01920.x,"Children, Teens, & Cannabinoids",false
DOI,10.1146/annurev-devpsych-040320-084904,https://doi.org/10.1146/annurev-devpsych-040320-084904,"Children, Teens, & Cannabinoids",false
DOI,10.1177/00099228221081251,https://doi.org/10.1177/00099228221081251,"Children, Teens, & Cannabinoids",false
PMC,PMC8859120,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8859120/,"Children, Teens, & Cannabinoids",false
PubMed,17689362,https://pubmed.ncbi.nlm.nih.gov/17689362/,"Children, Teens, & Cannabinoids",false
PubMed,21667074,https://pubmed.ncbi.nlm.nih.gov/21667074/,"Children, Teens, & Cannabinoids",false
PubMed,22285867,https://pubmed.ncbi.nlm.nih.gov/22285867/,"Children, Teens, & Cannabinoids",false
PubMed,22927402,https://pubmed.ncbi.nlm.nih.gov/22927402/,"Children, Teens, & Cannabinoids",false
PubMed,23763418,https://pubmed.ncbi.nlm.nih.gov/23763418/,"Children, Teens, & Cannabinoids",false
PubMed,24385132,https://pubmed.ncbi.nlm.nih.gov/24385132/,"Children, Teens, & Cannabinoids",false
PubMed,24619597,https://pubmed.ncbi.nlm.nih.gov/24619597/,"Children, Teens, & Cannabinoids",false
PubMed,24744434,https://pubmed.ncbi.nlm.nih.gov/24744434/,"Children, Teens, & Cannabinoids",false
PubMed,24980155,https://pubmed.ncbi.nlm.nih.gov/24980155/,"Children, Teens, & Cannabinoids",false
PubMed,25790384,https://pubmed.ncbi.nlm.nih.gov/25790384/,"Children, Teens, & Cannabinoids",false
PubMed,25912376,https://pubmed.ncbi.nlm.nih.gov/25912376/,"Children, Teens, & Cannabinoids",false
PubMed,26739345,https://pubmed.ncbi.nlm.nih.gov/26739345/,"Children, Teens, & Cannabinoids",false
PubMed,29061872,https://pubmed.ncbi.nlm.nih.gov/29061872/,"Children, Teens, & Cannabinoids",false
PubMed,29098186,https://pubmed.ncbi.nlm.nih.gov/29098186/,"Children, Teens, & Cannabinoids",false
PubMed,31814047,https://pubmed.ncbi.nlm.nih.gov/31814047/,"Children, Teens, & Cannabinoids",false
PubMed,32526217,https://pubmed.ncbi.nlm.nih.gov/32526217/,"Children, Teens, & Cannabinoids",false
PubMed,32757167,https://pubmed.ncbi.nlm.nih.gov/32757167/,"Children, Teens, & Cannabinoids",false
PubMed,32791165,https://pubmed.ncbi.nlm.nih.gov/32791165/,"Children, Teens, & Cannabinoids",false
PubMed,32800084,https://pubmed.ncbi.nlm.nih.gov/32800084/,"Children, Teens, & Cannabinoids",false
PubMed,32803367,https://pubmed.ncbi.nlm.nih.gov/32803367/,"Children, Teens, & Cannabinoids",false
PubMed,32818908,https://pubmed.ncbi.nlm.nih.gov/32818908/,"Children, Teens, & Cannabinoids",false
PubMed,32840407,https://pubmed.ncbi.nlm.nih.gov/32840407/,"Children, Teens, & Cannabinoids",false
PubMed,32927465,https://pubmed.ncbi.nlm.nih.gov/32927465/,"Children, Teens, & Cannabinoids",false
PubMed,33501901,https://pubmed.ncbi.nlm.nih.gov/33501901/,"Children, Teens, & Cannabinoids",false
PubMed,33782115,https://pubmed.ncbi.nlm.nih.gov/33782115/,"Children, Teens, & Cannabinoids",false
PubMed,33829950,https://pubmed.ncbi.nlm.nih.gov/33829950/,"Children, Teens, & Cannabinoids",false
PubMed,33872994,https://pubmed.ncbi.nlm.nih.gov/33872994/,"Children, Teens, & Cannabinoids",false
PubMed,33991473,https://pubmed.ncbi.nlm.nih.gov/33991473/,"Children, Teens, & Cannabinoids",false
PubMed,34021274,https://pubmed.ncbi.nlm.nih.gov/34021274/,"Children, Teens, & Cannabinoids",false
PubMed,34059838,https://pubmed.ncbi.nlm.nih.gov/34059838/,"Children, Teens, & Cannabinoids",false
PubMed,34091410,https://pubmed.ncbi.nlm.nih.gov/34091410/,"Children, Teens, & Cannabinoids",false
PubMed,34132750,https://pubmed.ncbi.nlm.nih.gov/34132750/,"Children, Teens, & Cannabinoids",false
PubMed,34261556,https://pubmed.ncbi.nlm.nih.gov/34261556/,"Children, Teens, & Cannabinoids",false
PubMed,34343084,https://pubmed.ncbi.nlm.nih.gov/34343084/,"Children, Teens, & Cannabinoids",false
PubMed,34358818,https://pubmed.ncbi.nlm.nih.gov/34358818/,"Children, Teens, & Cannabinoids",false
PubMed,34478689,https://pubmed.ncbi.nlm.nih.gov/34478689/,"Children, Teens, & Cannabinoids",false
PubMed,34491352,https://pubmed.ncbi.nlm.nih.gov/34491352/,"Children, Teens, & Cannabinoids",false
PubMed,34512286,https://pubmed.ncbi.nlm.nih.gov/34512286/,"Children, Teens, & Cannabinoids",false
PubMed,34534603,https://pubmed.ncbi.nlm.nih.gov/34534603/,"Children, Teens, & Cannabinoids",false
PubMed,34667972,https://pubmed.ncbi.nlm.nih.gov/34667972/,"Children, Teens, & Cannabinoids",false
PubMed,34678051,https://pubmed.ncbi.nlm.nih.gov/34678051/,"Children, Teens, & Cannabinoids",false
PubMed,34740066,https://pubmed.ncbi.nlm.nih.gov/34740066/,"Children, Teens, & Cannabinoids",false
PubMed,34838664,https://pubmed.ncbi.nlm.nih.gov/34838664/,"Children, Teens, & Cannabinoids",false
PubMed,34839363,https://pubmed.ncbi.nlm.nih.gov/34839363/,"Children, Teens, & Cannabinoids",false
PubMed,34864566,https://pubmed.ncbi.nlm.nih.gov/34864566/,"Children, Teens, & Cannabinoids",false
PubMed,34987774,https://pubmed.ncbi.nlm.nih.gov/34987774/,"Children, Teens, & Cannabinoids",false
PubMed,35110688,https://pubmed.ncbi.nlm.nih.gov/35110688/,"Children, Teens, & Cannabinoids",false
PubMed,35151230,https://pubmed.ncbi.nlm.nih.gov/35151230/,"Children, Teens, & Cannabinoids",false
PubMed,35202717,https://pubmed.ncbi.nlm.nih.gov/35202717/,"Children, Teens, & Cannabinoids",false
PubMed,35204050,https://pubmed.ncbi.nlm.nih.gov/35204050/,"Children, Teens, & Cannabinoids",false
PubMed,35209200,https://pubmed.ncbi.nlm.nih.gov/35209200/,"Children, Teens, & Cannabinoids",false
PubMed,35236956,https://pubmed.ncbi.nlm.nih.gov/35236956/,"Children, Teens, & Cannabinoids",false
PubMed,35245494,https://pubmed.ncbi.nlm.nih.gov/35245494/,"Children, Teens, & Cannabinoids",false
PubMed,35246363,https://pubmed.ncbi.nlm.nih.gov/35246363/,"Children, Teens, & Cannabinoids",false
PubMed,35254252,https://pubmed.ncbi.nlm.nih.gov/35254252/,"Children, Teens, & Cannabinoids",false
PubMed,35266035,https://pubmed.ncbi.nlm.nih.gov/35266035/,"Children, Teens, & Cannabinoids",false
PubMed,35404194,https://pubmed.ncbi.nlm.nih.gov/35404194/,"Children, Teens, & Cannabinoids",false
PubMed,35421906,https://pubmed.ncbi.nlm.nih.gov/35421906/,"Children, Teens, & Cannabinoids",false
PubMed,35471155,https://pubmed.ncbi.nlm.nih.gov/35471155/,"Children, Teens, & Cannabinoids",false
PubMed,35639364,https://pubmed.ncbi.nlm.nih.gov/35639364/,"Children, Teens, & Cannabinoids",false
PubMed,35717484,https://pubmed.ncbi.nlm.nih.gov/35717484/,"Children, Teens, & Cannabinoids",false
PubMed,35765952,https://pubmed.ncbi.nlm.nih.gov/35765952/,"Children, Teens, & Cannabinoids",false
PubMed,35785577,https://pubmed.ncbi.nlm.nih.gov/35785577/,"Children, Teens, & Cannabinoids",false
PubMed,35847165,https://pubmed.ncbi.nlm.nih.gov/35847165/,"Children, Teens, & Cannabinoids",false
PubMed,35946907,https://pubmed.ncbi.nlm.nih.gov/35946907/,"Children, Teens, & Cannabinoids",false
PubMed,36114824,https://pubmed.ncbi.nlm.nih.gov/36114824/,"Children, Teens, & Cannabinoids",false
PubMed,36152405,https://pubmed.ncbi.nlm.nih.gov/36152405/,"Children, Teens, & Cannabinoids",false
PubMed,36215048,https://pubmed.ncbi.nlm.nih.gov/36215048/,"Children, Teens, & Cannabinoids",false
PubMed,36287988,https://pubmed.ncbi.nlm.nih.gov/36287988/,"Children, Teens, & Cannabinoids",false
PubMed,36289503,https://pubmed.ncbi.nlm.nih.gov/36289503/,"Children, Teens, & Cannabinoids",false
PubMed,36291215,https://pubmed.ncbi.nlm.nih.gov/36291215/,"Children, Teens, & Cannabinoids",false
PubMed,36300331,https://pubmed.ncbi.nlm.nih.gov/36300331/,"Children, Teens, & Cannabinoids",false
PubMed,36301550,https://pubmed.ncbi.nlm.nih.gov/36301550/,"Children, Teens, & Cannabinoids",false
PubMed,36322018,https://pubmed.ncbi.nlm.nih.gov/36322018/,"Children, Teens, & Cannabinoids",false
PubMed,36374769,https://pubmed.ncbi.nlm.nih.gov/36374769/,"Children, Teens, & Cannabinoids",false
PubMed,36389180,https://pubmed.ncbi.nlm.nih.gov/36389180/,"Children, Teens, & Cannabinoids",false
PubMed,36402837,https://pubmed.ncbi.nlm.nih.gov/36402837/,"Children, Teens, & Cannabinoids",false
PubMed,36410904,https://pubmed.ncbi.nlm.nih.gov/36410904/,"Children, Teens, & Cannabinoids",false
PubMed,36410908,https://pubmed.ncbi.nlm.nih.gov/36410908/,"Children, Teens, & Cannabinoids",false
PubMed,36429978,https://pubmed.ncbi.nlm.nih.gov/36429978/,"Children, Teens, & Cannabinoids",false
PubMed,36441710,https://pubmed.ncbi.nlm.nih.gov/36441710/,"Children, Teens, & Cannabinoids",false
PubMed,36458026,https://pubmed.ncbi.nlm.nih.gov/36458026/,"Children, Teens, & Cannabinoids",false
PubMed,36537670,https://pubmed.ncbi.nlm.nih.gov/36537670/,"Children, Teens, & Cannabinoids",false
PubMed,36538207,https://pubmed.ncbi.nlm.nih.gov/36538207/,"Children, Teens, & Cannabinoids",false
PubMed,36587508,https://pubmed.ncbi.nlm.nih.gov/36587508/,"Children, Teens, & Cannabinoids",false
PubMed,36592675,https://pubmed.ncbi.nlm.nih.gov/36592675/,"Children, Teens, & Cannabinoids",false
PubMed,36637814,https://pubmed.ncbi.nlm.nih.gov/36637814/,"Children, Teens, & Cannabinoids",false
PubMed,36652054,https://pubmed.ncbi.nlm.nih.gov/36652054/,"Children, Teens, & Cannabinoids",false
PubMed,36711651,https://pubmed.ncbi.nlm.nih.gov/36711651/,"Children, Teens, & Cannabinoids",false
PubMed,36754245,https://pubmed.ncbi.nlm.nih.gov/36754245/,"Children, Teens, & Cannabinoids",false
PubMed,36757578,https://pubmed.ncbi.nlm.nih.gov/36757578/,"Children, Teens, & Cannabinoids",false
PubMed,36780817,https://pubmed.ncbi.nlm.nih.gov/36780817/,"Children, Teens, & Cannabinoids",false
PubMed,36868890,https://pubmed.ncbi.nlm.nih.gov/36868890/,"Children, Teens, & Cannabinoids",false
PubMed,36878183,https://pubmed.ncbi.nlm.nih.gov/36878183/,"Children, Teens, & Cannabinoids",false
PubMed,36912754,https://pubmed.ncbi.nlm.nih.gov/36912754/,"Children, Teens, & Cannabinoids",false
PubMed,36963159,https://pubmed.ncbi.nlm.nih.gov/36963159/,"Children, Teens, & Cannabinoids",false
PubMed,37168463,https://pubmed.ncbi.nlm.nih.gov/37168463/,"Children, Teens, & Cannabinoids",false
DOI,10.1007/978-3-031-04874-6_16,https://doi.org/10.1007/978-3-031-04874-6_16,"Elderly, Aging & Dying",false
DOI,10.1080/02791072.2018.1462543,https://doi.org/10.1080/02791072.2018.1462543,"Elderly, Aging & Dying",false
DOI,10.1089/can.2020.0103,https://doi.org/10.1089/can.2020.0103,"Elderly, Aging & Dying",false
DOI,10.1089/jpm.2019.0211,https://doi.org/10.1089/jpm.2019.0211,"Elderly, Aging & Dying",false
DOI,10.1089/jpm.2019.0540,https://doi.org/10.1089/jpm.2019.0540,"Elderly, Aging & Dying",false
DOI,10.1111/dar.13171,https://doi.org/10.1111/dar.13171,"Elderly, Aging & Dying",false
DOI,10.1111/jgs.16833,https://doi.org/10.1111/jgs.16833,"Elderly, Aging & Dying",false
PMC,PMC7338393,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7338393/,"Elderly, Aging & Dying",false
PubMed,21444324,https://pubmed.ncbi.nlm.nih.gov/21444324/,"Elderly, Aging & Dying",false
PubMed,24509411,https://pubmed.ncbi.nlm.nih.gov/24509411/,"Elderly, Aging & Dying",false
PubMed,25035121,https://pubmed.ncbi.nlm.nih.gov/25035121/,"Elderly, Aging & Dying",false
PubMed,25447247,https://pubmed.ncbi.nlm.nih.gov/25447247/,"Elderly, Aging & Dying",false
PubMed,29977980,https://pubmed.ncbi.nlm.nih.gov/29977980/,"Elderly, Aging & Dying",false
PubMed,31368874,https://pubmed.ncbi.nlm.nih.gov/31368874/,"Elderly, Aging & Dying",false
PubMed,31683817,https://pubmed.ncbi.nlm.nih.gov/31683817/,"Elderly, Aging & Dying",false
PubMed,31986898,https://pubmed.ncbi.nlm.nih.gov/31986898/,"Elderly, Aging & Dying",false
PubMed,32553024,https://pubmed.ncbi.nlm.nih.gov/32553024/,"Elderly, Aging & Dying",false
PubMed,32949837,https://pubmed.ncbi.nlm.nih.gov/32949837/,"Elderly, Aging & Dying",false
PubMed,33026117,https://pubmed.ncbi.nlm.nih.gov/33026117/,"Elderly, Aging & Dying",false
PubMed,33159510,https://pubmed.ncbi.nlm.nih.gov/33159510/,"Elderly, Aging & Dying",false
PubMed,33250007,https://pubmed.ncbi.nlm.nih.gov/33250007/,"Elderly, Aging & Dying",false
PubMed,33650014,https://pubmed.ncbi.nlm.nih.gov/33650014/,"Elderly, Aging & Dying",false
PubMed,33780450,https://pubmed.ncbi.nlm.nih.gov/33780450/,"Elderly, Aging & Dying",false
PubMed,33915068,https://pubmed.ncbi.nlm.nih.gov/33915068/,"Elderly, Aging & Dying",false
PubMed,34235645,https://pubmed.ncbi.nlm.nih.gov/34235645/,"Elderly, Aging & Dying",false
PubMed,34662745,https://pubmed.ncbi.nlm.nih.gov/34662745/,"Elderly, Aging & Dying",false
PubMed,35077729,https://pubmed.ncbi.nlm.nih.gov/35077729/,"Elderly, Aging & Dying",false
PubMed,35212566,https://pubmed.ncbi.nlm.nih.gov/35212566/,"Elderly, Aging & Dying",false
PubMed,35248117,https://pubmed.ncbi.nlm.nih.gov/35248117/,"Elderly, Aging & Dying",false
PubMed,35319304,https://pubmed.ncbi.nlm.nih.gov/35319304/,"Elderly, Aging & Dying",false
PubMed,35339112,https://pubmed.ncbi.nlm.nih.gov/35339112/,"Elderly, Aging & Dying",false
PubMed,36131299,https://pubmed.ncbi.nlm.nih.gov/36131299/,"Elderly, Aging & Dying",false
PubMed,36142165,https://pubmed.ncbi.nlm.nih.gov/36142165/,"Elderly, Aging & Dying",false
PubMed,36203714,https://pubmed.ncbi.nlm.nih.gov/36203714/,"Elderly, Aging & Dying",false
PubMed,36226368,https://pubmed.ncbi.nlm.nih.gov/36226368/,"Elderly, Aging & Dying",false
PubMed,36240125,https://pubmed.ncbi.nlm.nih.gov/36240125/,"Elderly, Aging & Dying",false
PubMed,36243269,https://pubmed.ncbi.nlm.nih.gov/36243269/,"Elderly, Aging & Dying",false
PubMed,36387000,https://pubmed.ncbi.nlm.nih.gov/36387000/,"Elderly, Aging & Dying",false
PubMed,36819730,https://pubmed.ncbi.nlm.nih.gov/36819730/,"Elderly, Aging & Dying",false
DOI,10.1007/978-981-16-8313-8_25,https://doi.org/10.1007/978-981-16-8313-8_25,Eyes,false
DOI,10.1111/ejn.13810,https://doi.org/10.1111/ejn.13810,Eyes,false
DOI,10.1111/j.1755-3768.2022.0654,https://doi.org/10.1111/j.1755-3768.2022.0654,Eyes,false
PMC,PMC2955420,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2955420/,Eyes,false
PMC,PMC5389743,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5389743/,Eyes,false
PMC,PMC7519129,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7519129/,Eyes,false
PubMed,16988594,https://pubmed.ncbi.nlm.nih.gov/16988594/,Eyes,false
PubMed,17537989,https://pubmed.ncbi.nlm.nih.gov/17537989/,Eyes,false
PubMed,18725316,https://pubmed.ncbi.nlm.nih.gov/18725316/,Eyes,false
PubMed,24495949,https://pubmed.ncbi.nlm.nih.gov/24495949/,Eyes,false
PubMed,26410875,https://pubmed.ncbi.nlm.nih.gov/26410875/,Eyes,false
PubMed,27501334,https://pubmed.ncbi.nlm.nih.gov/27501334/,Eyes,false
PubMed,27861558,https://pubmed.ncbi.nlm.nih.gov/27861558/,Eyes,false
PubMed,28399267,https://pubmed.ncbi.nlm.nih.gov/28399267/,Eyes,false
PubMed,2844935,https://pubmed.ncbi.nlm.nih.gov/2844935/,Eyes,false
PubMed,28738764,https://pubmed.ncbi.nlm.nih.gov/28738764/,Eyes,false
PubMed,30121200,https://pubmed.ncbi.nlm.nih.gov/30121200/,Eyes,false
PubMed,30550613,https://pubmed.ncbi.nlm.nih.gov/30550613/,Eyes,false
PubMed,30905716,https://pubmed.ncbi.nlm.nih.gov/30905716/,Eyes,false
PubMed,30998110,https://pubmed.ncbi.nlm.nih.gov/30998110/,Eyes,false
PubMed,31199905,https://pubmed.ncbi.nlm.nih.gov/31199905/,Eyes,false
PubMed,31588378,https://pubmed.ncbi.nlm.nih.gov/31588378/,Eyes,false
PubMed,31968549,https://pubmed.ncbi.nlm.nih.gov/31968549/,Eyes,false
PubMed,31977076,https://pubmed.ncbi.nlm.nih.gov/31977076/,Eyes,false
PubMed,32150246,https://pubmed.ncbi.nlm.nih.gov/32150246/,Eyes,false
PubMed,32159404,https://pubmed.ncbi.nlm.nih.gov/32159404/,Eyes,false
PubMed,32386395,https://pubmed.ncbi.nlm.nih.gov/32386395/,Eyes,false
PubMed,32525766,https://pubmed.ncbi.nlm.nih.gov/32525766/,Eyes,false
PubMed,32796166,https://pubmed.ncbi.nlm.nih.gov/32796166/,Eyes,false
PubMed,32852544,https://pubmed.ncbi.nlm.nih.gov/32852544/,Eyes,false
PubMed,33162280,https://pubmed.ncbi.nlm.nih.gov/33162280/,Eyes,false
PubMed,33302608,https://pubmed.ncbi.nlm.nih.gov/33302608/,Eyes,false
PubMed,33327429,https://pubmed.ncbi.nlm.nih.gov/33327429/,Eyes,false
PubMed,33450278,https://pubmed.ncbi.nlm.nih.gov/33450278/,Eyes,false
PubMed,33610588,https://pubmed.ncbi.nlm.nih.gov/33610588/,Eyes,false
